,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,XVAR,YVAR,ZVAR,XMFCC0,XMFCC1,XMFCC2,XMFCC3,XMFCC4,XMFCC5,XMFCC6,XMFCC7,XMFCC8,XMFCC9,XMFCC10,XMFCC11,XMFCC12,YMFCC0,YMFCC1,YMFCC2,YMFCC3,YMFCC4,YMFCC5,YMFCC6,YMFCC7,YMFCC8,YMFCC9,YMFCC10,YMFCC11,YMFCC12,ZMFCC0,ZMFCC1,ZMFCC2,ZMFCC3,ZMFCC4,ZMFCC5,ZMFCC6,ZMFCC7,ZMFCC8,ZMFCC9,ZMFCC10,ZMFCC11,ZMFCC12,XYCOS,XZCOS,YZCOS,XYCOR,XZCOR,YZCOR,RESULTANT
342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7482794331854272,-0.011330379275148648,0.4308975729043314,0.1930804469273743,0.17727250000000003,0.29545466666666664,0.0022691381928373923,0.0008073072812117104,0.006995402341468841,0.00582887,0.00165542,0.0129452,0.076347,0.0406869,0.113777,0.331729,0.468884,0.46813,0.466876,0.465121,0.462869,0.460121,0.45688,0.45315,0.448934,0.444238,0.439066,0.433424,-0.213984,-0.302457,-0.301971,-0.301161,-0.30003,-0.298577,-0.296804,-0.294713,-0.292307,-0.289588,-0.286559,-0.283223,-0.279583,0.222501,0.314495,0.31399,0.313149,0.311972,0.310461,0.308618,0.306444,0.303942,0.301115,0.297965,0.294496,0.290712,-0.986051,0.998766,-0.985818,0.121779,-0.938175,-0.0537483,0.42987056735291446
343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.18,0.64,0.145,0.01,0.0,0.0,0.0,0.0,0.0,0.895,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7300271956486963,0.0860659721659673,-0.3586854595692651,0.3691139664804469,0.33571449999999997,0.4380953333333333,0.04536108108824953,0.07422834276180297,0.07962875761255457,0.0682278,0.11016,0.0854734,0.261204,0.331904,0.292358,0.354863,0.501583,0.500777,0.499435,0.497559,0.495149,0.492209,0.488742,0.484752,0.480242,0.475219,0.469686,0.463651,0.278151,0.393154,0.392522,0.39147,0.389999,0.38811,0.385806,0.383088,0.379961,0.376426,0.372488,0.368152,0.363421,0.293799,0.415272,0.414605,0.413494,0.41194,0.409945,0.407511,0.40464,0.401337,0.397603,0.393444,0.388864,0.383867,-0.571419,0.927461,-0.518635,-0.125283,-0.524174,0.0678196,0.4194231026694134
344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555814227618318,-0.7034671030248044,0.35001107163831363,0.27932960893854747,0.1989795,0.29090933333333335,0.004799192366604558,0.0023369417868036187,0.004715705267841418,0.0063882,0.00323574,0.00465525,0.0799262,0.0568836,0.0682294,-0.0405726,-0.0573476,-0.0572555,-0.0571021,-0.0568875,-0.056612,-0.0562758,-0.0558795,-0.0554232,-0.0549077,-0.0543333,-0.0537007,-0.0530107,0.325638,0.460276,0.459536,0.458305,0.456582,0.454371,0.451674,0.448492,0.44483,0.440692,0.436082,0.431006,0.425467,0.200759,0.283764,0.283308,0.282549,0.281487,0.280124,0.27846,0.276499,0.274242,0.271691,0.268848,0.265719,0.262304,-0.99068,0.990935,-0.999758,0.099142,0.135451,0.676977,0.40760918855188316
345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.02715085586306191,0.008098310192310809,0.8810232119304122,0.20027430167597765,0.1865385,0.22643666666666665,0.0008735304453919144,0.0011465692536301781,0.0021979681315523586,0.00113459,0.00155673,0.00219764,0.0336836,0.0394554,0.046879,-0.137666,-0.194585,-0.194272,-0.193751,-0.193023,-0.192088,-0.190948,-0.189603,-0.188055,-0.186306,-0.184357,-0.18221,-0.179869,-0.227386,-0.3214,-0.320884,-0.320024,-0.318822,-0.317278,-0.315394,-0.313172,-0.310615,-0.307726,-0.304507,-0.300962,-0.297094,0.33308,0.470795,0.470038,0.468779,0.467017,0.464755,0.461996,0.458742,0.454996,0.450764,0.446048,0.440856,0.435191,-0.975893,-0.998758,0.976696,-0.0467658,0.00173959,0.139916,0.3954825976359216
346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14608862581986884,-0.6615273074866743,0.40739200338888404,0.37864692737430167,0.260811,0.4615386666666667,0.0084788907970904,0.00513960869678563,0.01199998146105431,0.0120856,0.00728587,0.0129979,0.109934,0.0853573,0.114008,0.113094,0.159853,0.159597,0.159169,0.158571,0.157803,0.156866,0.155761,0.154489,0.153052,0.151451,0.149688,0.147764,0.314636,0.444724,0.44401,0.44282,0.441156,0.439019,0.436413,0.433339,0.429801,0.425802,0.421348,0.416443,0.411092,0.230271,0.325479,0.324956,0.324085,0.322867,0.321303,0.319396,0.317146,0.314557,0.31163,0.308371,0.30478,0.300864,0.994889,-0.994235,-0.99858,-0.173622,0.00241333,0.727811,0.4043835214144738
347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3547095622595122,-0.37588014192440417,-0.6843889899777603,0.2883888268156425,0.237805,0.30077533333333334,0.004874883131867039,0.004100576135978519,0.0047610886068909265,0.0086949,0.00667248,0.00523129,0.0932465,0.0816852,0.0723277,0.221105,0.312523,0.31202,0.311184,0.310015,0.308513,0.306682,0.304522,0.302035,0.299226,0.296096,0.292648,0.288888,0.238581,0.337224,0.336682,0.33578,0.334518,0.332898,0.330922,0.328591,0.325908,0.322876,0.319499,0.315779,0.311721,0.296568,0.419186,0.418513,0.417391,0.415823,0.413809,0.411352,0.408454,0.40512,0.401351,0.397153,0.392529,0.387485,0.999049,0.999315,0.999735,-0.537068,-0.676746,-0.0201905,0.40934748152658834
348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4933947410519581,-0.17952141017124898,-0.7388624132320518,0.2852100558659218,0.256579,0.3,0.0015074231985730483,0.002053338199640241,0.002036818346140655,0.00232816,0.00276867,0.00218511,0.048251,0.0526181,0.0467452,0.268303,0.379235,0.378625,0.377611,0.376192,0.37437,0.372147,0.369526,0.366509,0.363099,0.359301,0.355118,0.350555,0.128585,0.18175,0.181458,0.180971,0.180291,0.179418,0.178353,0.177097,0.175651,0.174017,0.172196,0.170192,0.168005,0.307736,0.434972,0.434273,0.433109,0.431481,0.429392,0.426842,0.423836,0.420375,0.416465,0.412108,0.407311,0.402077,-0.999881,-0.999971,0.999805,-0.535924,0.238387,-0.434383,0.42786364873093813
349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7119399843393479,0.082823258752815,-0.5129576678315955,0.22346368715083798,0.18899999999999997,0.2625,0.009713482438283681,0.003139875909173857,0.023090071467635635,0.0126003,0.00551272,0.0233534,0.112251,0.0742477,0.152818,0.322817,0.456288,0.455555,0.454334,0.452627,0.450435,0.447761,0.444607,0.440977,0.436875,0.432305,0.427272,0.421781,0.0220671,0.0311909,0.0311408,0.0310574,0.0309407,0.0307908,0.030608,0.0303924,0.0301443,0.0298639,0.0295515,0.0292074,0.0288321,0.261316,0.369359,0.368765,0.367777,0.366395,0.364621,0.362456,0.359903,0.356964,0.353644,0.349944,0.34587,0.341426,0.996066,-0.996726,-0.996986,-0.510765,0.872343,-0.380784,0.4341845570484001
350,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8152455607102863,0.006648842408826532,-0.2524545340765772,0.24684916201117318,0.225641,0.30666666666666664,0.0030329418941589144,0.00131379858703303,0.016405391125406697,0.00374888,0.00181135,0.0143433,0.0612281,0.0425599,0.119764,0.341612,0.482853,0.482077,0.480785,0.478979,0.476659,0.473829,0.470491,0.46665,0.462309,0.457473,0.452147,0.446337,-0.262778,-0.371425,-0.370828,-0.369835,-0.368445,-0.36666,-0.364483,-0.361916,-0.358961,-0.355622,-0.351902,-0.347805,-0.343336,0.145977,0.206331,0.206,0.205448,0.204676,0.203685,0.202475,0.201049,0.199408,0.197553,0.195486,0.19321,0.190728,0.955589,-0.996594,-0.93555,0.621734,0.976802,0.704827,0.4333380839476741
351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33552021150300165,-0.6435809989793108,-0.4013796224089959,0.25344078212290505,0.21333349999999998,0.29393933333333333,0.009551226369429287,0.0036933444563205507,0.011170270946691261,0.0138724,0.005697,0.010481,0.117781,0.0754785,0.102377,0.207397,0.293146,0.292675,0.291891,0.290794,0.289385,0.287667,0.285641,0.283309,0.280674,0.277737,0.274504,0.270977,0.314335,0.444298,0.443585,0.442396,0.440733,0.438599,0.435995,0.432924,0.429389,0.425395,0.420945,0.416044,0.410698,0.22631,0.319879,0.319365,0.318509,0.317312,0.315775,0.3139,0.311689,0.309145,0.306269,0.303065,0.299537,0.295688,-0.998633,-0.997146,0.999353,0.213475,0.580265,0.0987755,0.42411627776410177
352,0.225,0.32,0.32,0.075,0.03,0.005,0.015,0.0,0.0,0.01,0.02,0.01,0.02,0.03,0.085,0.505,0.225,0.06,0.03,0.015,0.125,0.145,0.355,0.225,0.065,0.02,0.035,0.01,0.005,0.015,-0.02246360582306831,0.740595078009818,0.18278312104670305,0.2852100558659218,0.244737,0.309524,0.17314851038717338,0.1435634401313903,0.29067769115970377,0.273501,0.248682,0.326009,0.522973,0.49868,0.570972,0.444857,0.628786,0.627776,0.626094,0.623741,0.62072,0.617035,0.612689,0.607686,0.602033,0.595736,0.5888,0.581234,0.463897,0.655698,0.654645,0.65289,0.650437,0.647287,0.643444,0.638911,0.633695,0.6278,0.621233,0.614001,0.606111,0.493582,0.697656,0.696535,0.694669,0.692058,0.688707,0.684618,0.679795,0.674245,0.667973,0.660986,0.65329,0.644896,-0.00165786,0.013512,0.515891,0.174683,0.0430519,0.483477,0.47279841415855817
353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39643088684757816,-0.32857929783063045,-0.7658666204546111,0.2412391061452514,0.2076085,0.24743600000000002,0.002298094966547533,0.0022906162830105057,0.002982109917408997,0.00333109,0.00361505,0.00310135,0.0577156,0.0601253,0.0556897,0.238647,0.337317,0.336775,0.335872,0.33461,0.33299,0.331013,0.328681,0.325998,0.322965,0.319587,0.315866,0.311807,0.215755,0.30496,0.30447,0.303654,0.302513,0.301048,0.29926,0.297153,0.294727,0.291985,0.28893,0.285567,0.281897,0.312953,0.442345,0.441634,0.440451,0.438795,0.43667,0.434078,0.43102,0.427501,0.423524,0.419094,0.414215,0.408892,-0.999835,-0.999933,0.999916,0.28137,0.0300567,0.15633,0.43597251553666827
354,0.205,0.78,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.56,0.36,0.05,0.01,0.0,0.0,0.0,-0.19255782232737498,-0.594133467265039,0.5021671528560012,0.3698709497206704,0.330357,0.3645833333333333,0.05852610220739867,0.057512969576892,0.08154614807055922,0.0928843,0.0923221,0.0968325,0.304769,0.303845,0.311179,0.246646,0.348624,0.348064,0.347131,0.345827,0.344152,0.342108,0.339699,0.336925,0.333791,0.330299,0.326454,0.322259,0.335772,0.474599,0.473837,0.472567,0.470791,0.468511,0.465729,0.462449,0.458673,0.454406,0.449653,0.444418,0.438707,0.316205,0.446942,0.446224,0.445028,0.443356,0.441209,0.438589,0.4355,0.431944,0.427926,0.42345,0.41852,0.413142,0.850926,-0.823248,-0.944304,-0.0320157,0.122312,0.178546,0.40992619272810504
355,0.995,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.23,0.32,0.02,0.23,0.0,0.0,0.0,0.0,-0.5562722595963594,-0.40354567989242257,0.32175432515957597,0.1897513966480447,0.1492425,0.2382713333333333,0.10791056355305648,0.06626215490497667,0.2559885429315635,0.139638,0.0909551,0.240689,0.373682,0.301588,0.490601,0.233228,0.329658,0.329128,0.328246,0.327013,0.325429,0.323497,0.321218,0.318596,0.315632,0.31233,0.308694,0.304727,0.268438,0.379426,0.378816,0.377801,0.376381,0.374558,0.372334,0.369712,0.366693,0.363282,0.359482,0.355297,0.350731,0.359247,0.50778,0.506964,0.505605,0.503705,0.501266,0.49829,0.49478,0.49074,0.486175,0.48109,0.475489,0.469379,0.952145,-0.514183,-0.542523,0.341572,0.768626,0.761368,0.4246474828222104
356,0.0,0.015,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02034680766866775,0.0406913954279604,0.9556499051690109,0.2868793296089385,0.2155555,0.24197533333333335,0.0019095225149359132,0.0017175695403946923,0.0010720516124248015,0.00803507,0.008774,0.00112564,0.0896385,0.0936697,0.0335506,-0.00712972,-0.0100775,-0.0100614,-0.0100344,-0.00999668,-0.00994827,-0.0098892,-0.00981955,-0.00973938,-0.00964878,-0.00954784,-0.00943669,-0.00931543,0.0268271,0.0379189,0.037858,0.0377566,0.0376147,0.0374325,0.0372103,0.0369482,0.0366465,0.0363056,0.0359258,0.0355076,0.0350513,0.344757,0.487299,0.486516,0.485213,0.483389,0.481048,0.478192,0.474824,0.470947,0.466566,0.461686,0.456311,0.450447,0.779389,0.904704,0.970981,-0.971618,-0.352607,0.423403,0.4294253052269714
357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8105987252565906,-0.17552209063072113,0.1251913467925945,0.26297877094972066,0.22159099999999998,0.379798,0.0015785055466776296,0.002025489454886728,0.002588185129911662,0.00212093,0.00271528,0.00251606,0.0460536,0.0521084,0.0501604,0.340155,0.480794,0.480021,0.478735,0.476936,0.474626,0.471808,0.468485,0.46466,0.460337,0.455522,0.450219,0.444433,0.126571,0.178903,0.178615,0.178137,0.177467,0.176608,0.175559,0.174323,0.172899,0.171291,0.169499,0.167526,0.165373,0.0533519,0.0754106,0.0752894,0.0750877,0.0748055,0.0744432,0.0740012,0.07348,0.07288,0.0722021,0.0714468,0.070615,0.0697076,-0.999825,0.999623,-0.999404,0.233893,0.0227906,0.132906,0.4298731585971004
358,0.0,0.155,0.79,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.935,0.055,0.0,0.0,0.0,0.26,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08798002845860452,0.7620149701083875,-0.2055107876267221,0.2298122905027933,0.1979165,0.24074066666666666,0.05140487099747366,0.019391994056153706,0.04514817252342859,0.0651925,0.0299887,0.0415004,0.255328,0.173173,0.203716,0.180098,0.254561,0.254152,0.253471,0.252519,0.251296,0.249804,0.248044,0.246019,0.24373,0.241181,0.238373,0.23531,0.342317,0.483849,0.483072,0.481778,0.479967,0.477643,0.474807,0.471462,0.467613,0.463263,0.458417,0.45308,0.447258,0.157024,0.221947,0.221591,0.220997,0.220166,0.2191,0.217799,0.216265,0.214499,0.212504,0.210281,0.207833,0.205162,0.737149,-0.814381,-0.956579,-0.400751,-0.520872,0.557944,0.4218282091479557
359,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.95,0.005,0.0,0.0,0.0,-0.07242588554252373,-0.42888064416830035,0.7852140677199163,0.1797022346368715,0.142647,0.20208333333333334,0.017599710896420026,0.04291854584321802,0.0263703525180523,0.0259518,0.0631942,0.0272811,0.161096,0.251384,0.16517,0.132252,0.186933,0.186633,0.186132,0.185433,0.184535,0.183439,0.182147,0.18066,0.178979,0.177107,0.175045,0.172796,0.321113,0.45388,0.453151,0.451936,0.450238,0.448057,0.445397,0.44226,0.438649,0.434569,0.430023,0.425016,0.419555,0.33032,0.466893,0.466143,0.464894,0.463147,0.460904,0.458168,0.45494,0.451226,0.447028,0.442352,0.437202,0.431584,0.918301,-0.912286,-0.980027,0.173796,0.348669,0.625852,0.42367835749668536
360,0.0,0.005,0.52,0.465,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.20640066010490954,-0.6863891904152424,0.32224917925463803,0.21662290502793297,0.2197675,0.26383,0.04274475999761291,0.030257240803983416,0.032998210991740905,0.0614583,0.0428555,0.0328089,0.247908,0.207016,0.181132,0.264956,0.374503,0.373902,0.372899,0.371498,0.369699,0.367504,0.364915,0.361936,0.358569,0.354818,0.350688,0.346181,0.343152,0.48503,0.484251,0.482953,0.481138,0.478808,0.475965,0.472613,0.468754,0.464394,0.459536,0.454186,0.44835,0.21926,0.309915,0.309417,0.308588,0.307428,0.305939,0.304123,0.301981,0.299515,0.296729,0.293625,0.290207,0.286477,-0.939675,0.951433,-0.989361,0.0182697,0.388974,-0.138477,0.40949086370487453
361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5337234463538466,-0.45786740761142525,0.4290202081468003,0.3671189944134078,0.29090900000000003,0.3063493333333333,0.00874100695572604,0.007054016006673792,0.006295464446936902,0.010834,0.0091931,0.00593482,0.104087,0.0958806,0.0770378,0.283785,0.401118,0.400473,0.3994,0.397899,0.395972,0.393621,0.390848,0.387657,0.384051,0.380034,0.375609,0.370783,0.263685,0.372707,0.372108,0.371111,0.369717,0.367926,0.365742,0.363165,0.3602,0.35685,0.353117,0.349006,0.344521,0.230572,0.325903,0.32538,0.324508,0.323288,0.321722,0.319812,0.31756,0.314967,0.312037,0.308773,0.305178,0.301256,0.999084,-0.999512,-0.999531,-0.646952,0.0407833,0.0621988,0.4143023722840522
362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6862977713039599,-0.17654764026375905,-0.4002965273565741,0.2681564245810056,0.3673075,0.2930233333333333,0.017434470960341092,0.03221740660601163,0.015331893475218064,0.0206823,0.0386887,0.013204,0.143813,0.196694,0.114909,0.321313,0.454162,0.453433,0.452217,0.450518,0.448336,0.445674,0.442535,0.438922,0.434839,0.43029,0.425281,0.419816,0.0881295,0.124567,0.124367,0.124034,0.123568,0.122969,0.122239,0.121378,0.120387,0.119267,0.11802,0.116646,0.115147,0.213142,0.301266,0.300782,0.299976,0.298849,0.297402,0.295636,0.293553,0.291157,0.288448,0.285431,0.282108,0.278483,0.960805,0.996808,0.979081,-0.970457,-0.95876,0.929556,0.40718724762361314
363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5994737684075812,-0.5475147027850235,-0.17738690080774822,0.31995921787709497,0.23375,0.38989866666666667,0.010421056819462772,0.006812677598477541,0.02010048108564066,0.0144104,0.00923379,0.0186117,0.120043,0.0960926,0.136425,0.299843,0.423815,0.423134,0.422,0.420414,0.418378,0.415894,0.412965,0.409593,0.405783,0.401538,0.396864,0.391764,0.288372,0.407601,0.406947,0.405856,0.404331,0.402373,0.399984,0.397166,0.393924,0.390259,0.386177,0.381681,0.376776,0.125956,0.178033,0.177747,0.177271,0.176605,0.17575,0.174706,0.173476,0.172059,0.170459,0.168676,0.166712,0.16457,0.999047,0.987615,0.990128,-0.646513,-0.476853,0.132652,0.4316330452733546
364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14286387862152583,0.7815943813489299,-0.16897341844053565,0.21250949720670392,0.1618645,0.23636333333333334,0.004540809357407616,0.0016699927005396386,0.011369101139218213,0.00703331,0.00300799,0.0115787,0.0838648,0.0548451,0.107604,0.0961933,0.135965,0.135747,0.135383,0.134874,0.134221,0.133424,0.132484,0.131402,0.13018,0.128818,0.127319,0.125683,0.340872,0.481808,0.481034,0.479744,0.477942,0.475627,0.472803,0.469473,0.46564,0.461308,0.456483,0.451168,0.445371,0.118354,0.167289,0.16702,0.166572,0.165946,0.165143,0.164162,0.163006,0.161675,0.160171,0.158496,0.15665,0.154637,-0.998195,0.992777,-0.995534,0.316962,-0.219468,0.322152,0.42990382165330016
365,0.825,0.17,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.19,0.025,0.09,0.095,0.0,0.0,0.0,0.0,0.0,0.05,0.395,0.265,0.065,0.115,0.1,0.01,0.0,0.0,0.0,-0.6369145147302747,-0.15797352688624985,0.15260087225254887,0.19982793296089385,0.2341465,0.29147266666666666,0.18964465456763765,0.19095779347741076,0.2811236454982805,0.24252,0.293809,0.261334,0.492463,0.542042,0.511208,0.371813,0.525541,0.524697,0.523291,0.521324,0.5188,0.515719,0.512087,0.507906,0.503181,0.497917,0.492121,0.485797,0.390274,0.551636,0.55075,0.549274,0.54721,0.54456,0.541326,0.537513,0.533125,0.528165,0.522641,0.516556,0.509918,0.368554,0.520935,0.520098,0.518705,0.516755,0.514253,0.511199,0.507599,0.503454,0.498771,0.493554,0.487808,0.481539,0.60696,-0.0550454,0.346405,0.588555,0.800873,0.617653,0.4389265339085895
366,0.165,0.6,0.195,0.03,0.005,0.005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.27,0.51,0.185,0.01,0.01,0.0,0.0,0.0,0.0,-0.09824954323097779,-0.7672431670528005,0.1104237067845074,0.24250893854748604,0.169091,0.27517733333333333,0.09929845966143054,0.051743267551291744,0.1287798592894022,0.161093,0.0869578,0.126336,0.401364,0.294886,0.355437,0.387301,0.547434,0.546554,0.54509,0.543041,0.540411,0.537203,0.533419,0.529064,0.524142,0.518659,0.512621,0.506034,0.388549,0.549198,0.548315,0.546846,0.544791,0.542152,0.538933,0.535137,0.530768,0.525831,0.52033,0.514273,0.507664,0.344119,0.486397,0.485616,0.484315,0.482495,0.480158,0.477307,0.473945,0.470076,0.465703,0.460831,0.455466,0.449613,0.430599,-0.338698,-0.50278,-0.187497,-0.123394,0.304052,0.43297099102133885
367,0.015,0.405,0.46,0.085,0.03,0.005,0.0,0.0,0.0,0.0,0.005,0.065,0.335,0.48,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.125,0.525,0.26,0.06,0.005,0.0,0.04231600838602666,0.23145585924209774,0.8993819137567511,0.3612664804469274,0.33275849999999996,0.41379333333333335,0.08576894258376379,0.12726869834980056,0.13663110278918436,0.128538,0.153877,0.144182,0.358521,0.392272,0.379713,0.294749,0.416615,0.415945,0.414831,0.413272,0.41127,0.408828,0.405949,0.402634,0.398889,0.394716,0.390121,0.385108,0.296191,0.418653,0.41798,0.41686,0.415294,0.413282,0.410829,0.407935,0.404604,0.400841,0.396647,0.39203,0.386992,0.390778,0.552348,0.551461,0.549983,0.547916,0.545263,0.542025,0.538207,0.533813,0.528847,0.523315,0.517223,0.510577,0.228339,0.283376,0.721512,0.0279851,0.112016,-0.431283,0.4419539708657778
368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7856705032457965,-0.09244284950504675,0.056840443250633005,0.29329608938547486,0.4575,0.33859666666666666,0.0042805498272672415,0.007310539899371725,0.014138912320056358,0.00628407,0.00961732,0.0136372,0.0792721,0.0980679,0.116778,0.335585,0.474335,0.473573,0.472304,0.470529,0.46825,0.46547,0.462192,0.458418,0.454154,0.449403,0.444171,0.438463,0.0573767,0.0810994,0.0809691,0.0807521,0.0804487,0.0800591,0.0795837,0.0790232,0.078378,0.0776489,0.0768366,0.0759421,0.0749662,0.0288229,0.04074,0.0406745,0.0405655,0.0404131,0.0402173,0.0399786,0.039697,0.0393729,0.0390066,0.0385986,0.0381492,0.037659,0.992657,-0.949468,-0.95048,-0.239894,0.357664,-0.179355,0.4069285550790545
369,0.0,0.0,0.26,0.59,0.145,0.005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.575,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2980264210357922,-0.7154237480355783,-0.12390511124589627,0.22346368715083798,0.23125,0.24528333333333333,0.07123419379223,0.11843374436247034,0.12101667578164829,0.0964179,0.166462,0.113541,0.310512,0.407997,0.336959,0.338218,0.478056,0.477288,0.476009,0.47422,0.471923,0.469121,0.465817,0.462014,0.457716,0.452928,0.447655,0.441903,0.427235,0.603878,0.602908,0.601293,0.599033,0.596132,0.592592,0.588418,0.583614,0.578185,0.572137,0.565476,0.55821,0.30119,0.425719,0.425036,0.423896,0.422303,0.420258,0.417763,0.41482,0.411434,0.407606,0.403343,0.398647,0.393524,-0.939623,-0.600027,0.58688,-0.4099,-0.0585448,-0.086726,0.4237707785393156
